"IdConglomerado","X_C3","Y_C3","NoIndividuo_C3","DiametroNormal_C3","AlturaTotal_C3","AreaBasal_C3","NombreComun_C3","Familia_APG_C3","Genero_APG_C3","Especie_APG_C3","Clave_ESP","N_Cientifico"
50296,-87.470889,20.726139,9,15.4,5.8,0.018627,"MAJAHUA","Malvaceae","Hampea","trilobata","Hamtri","Hampea trilobata"
50296,-87.470889,20.726139,23,28.6,8.8,0.064243,"TZUL","Sapindaceae","Blomia","prisca","Blopri","Blomia prisca"
50296,-87.470889,20.726139,32,11,10.5,0.009503,"JABIN","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
50296,-87.470889,20.726139,36,11,8.9,0.009503,"ZANCHONUP","Sapindaceae","Thouinia","paucidentata","Thopau","Thouinia paucidentata"
50296,-87.470889,20.726139,20,25,9.8,0.049088,"KATALOX","Fabaceae","Swartzia","cubensis","Swacub","Swartzia cubensis"
50296,-87.470889,20.726139,25,8.8,7.2,0.006082,"ZAPOTE","Sapotaceae","Manilkara","zapota","Manzap","Manilkara zapota"
50296,-87.470889,20.726139,31,23,9.5,0.041548,"RAMON","Moraceae","Brosimum","alicastrum","Broali","Brosimum alicastrum"
50296,-87.470889,20.726139,40,9,8.3,0.006362,"SILIL","Ebenaceae","Diospyros","tetrasperma","Diotet","Diospyros tetrasperma"
50296,-87.470889,20.726139,5,11.5,8.5,0.010387,"NEGRITO","Simaroubaceae","Simarouba","amara","Simama","Simarouba amara"
49841,-87.029222,20.7745,28,28.7,10.8,0.064693,"TZALAM","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
49841,-87.029222,20.7745,31,11.4,9.5,0.010207,"JABIN","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
50533,-87.188083,20.653111,1,7.9,11.9,0.004902,"Chaca","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
50533,-87.188083,20.653111,11,15.7,11.5,0.019359,"Tzalam","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
50533,-87.188083,20.653111,2,11.2,12.5,0.009852,"Silil","Ebenaceae","Diospyros","tetrasperma","Diotet","Diospyros tetrasperma"
50533,-87.188083,20.653111,31,8.6,8.1,0.005809,"Chaca","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
50533,-87.188083,20.653111,40,19.3,11.5,0.029255,"Sakchaca","Araliaceae","Dendropanax","arboreus","Denarb","Dendropanax arboreus"
50533,-87.188083,20.653111,10,8.4,8.8,0.005542,"Sakchaca","Araliaceae","Dendropanax","arboreus","Denarb","Dendropanax arboreus"
50533,-87.188083,20.653111,25,7.6,8.5,0.004536,"Copal","Burseraceae","Protium","copal","Procop","Protium copal"
50533,-87.188083,20.653111,29,12.7,11.1,0.012668,"Catalox","Fabaceae","Swartzia","cubensis","Swacub","Swartzia cubensis"
50533,-87.188083,20.653111,43,8.4,6.2,0.005542,"Tzitzilche","Polygonaceae","Gymnopodium","floribundum","Gymflo","Gymnopodium floribundum"
50533,-87.188083,20.653111,45,8.5,7.2,0.005675,"Chaca","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
50533,-87.188083,20.653111,47,9.5,10.2,0.007088,"Bob","Polygonaceae","Coccoloba","spicata","Cocspi","Coccoloba spicata"
50533,-87.188083,20.653111,52,8.6,8.3,0.005809,"Copo","Moraceae","Ficus","cotinifolia","Ficcot","Ficus cotinifolia"
50296,-87.470889,20.726139,10,25.2,8.9,0.049876,"TZUL","Sapindaceae","Blomia","prisca","Blopri","Blomia prisca"
50296,-87.470889,20.726139,26,8.9,6.9,0.006221,"ZAPOTILLO","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
50296,-87.470889,20.726139,29,9.4,9,0.00694,"SILIL","Ebenaceae","Diospyros","tetrasperma","Diotet","Diospyros tetrasperma"
50296,-87.470889,20.726139,35,20.4,9.3,0.032685,"RAMON","Moraceae","Brosimum","alicastrum","Broali","Brosimum alicastrum"
49831,-87.508944,20.820861,1,16.3,11.1,0.020867,"Guarumbo","Urticaceae","Cecropia","peltata","Cecpel","Cecropia peltata"
49831,-87.508944,20.820861,14,22.1,9.9,0.03836,"Jobo","Anacardiaceae","Spondias","mombin","Spomom","Spondias mombin"
49831,-87.508944,20.820861,18,13.2,6.2,0.013685,"Jabin","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
50070,-87.178167,20.743361,17,9.5,8.6,0.007088,"zapotillo","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
50070,-87.178167,20.743361,20,25.6,10.1,0.051472,"guano","Arecaceae","Sabal","yapa","Sabyap","Sabal yapa"
50070,-87.178167,20.743361,23,17.5,10.9,0.024053,"canchonip","Sapindaceae","Thouinia","paucidentata","Thopau","Thouinia paucidentata"
50060,-87.657833,20.789472,38,14.5,6.6,0.016513,"jabin","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
50060,-87.657833,20.789472,4,8.1,5.1,0.005153,"canaste","Sapotaceae","Pouteria","campechiana","Poucam","Pouteria campechiana"
50060,-87.657833,20.789472,45,33.6,17.5,0.088669,"ramon","Moraceae","Brosimum","alicastrum","Broali","Brosimum alicastrum"
50060,-87.657833,20.789472,46,9.1,7.7,0.006504,"ramon","Moraceae","Brosimum","alicastrum","Broali","Brosimum alicastrum"
50523,-87.667556,20.699194,62,18.3,15.1,0.026302,"Chaca","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
50523,-87.667556,20.699194,7,22.9,15.2,0.041187,"Tzalam","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
50070,-87.178167,20.743361,35,11.2,9.2,0.009852,"zapotillo","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
50070,-87.178167,20.743361,5,13.7,9.7,0.014741,"zapotillo","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
50070,-87.178167,20.743361,7,8.5,9.6,0.005675,"elemoy","Annonaceae","Mosannona","depressa","Mosdep","Mosannona depressa"
50070,-87.178167,20.743361,14,11.1,11.5,0.009677,"chaca","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
50070,-87.178167,20.743361,2,17.7,11.7,0.024606,"ramon","Moraceae","Brosimum","alicastrum","Broali","Brosimum alicastrum"
50070,-87.178167,20.743361,31,10.4,11.5,0.008495,"zapotillo","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
50070,-87.178167,20.743361,32,9.9,10.7,0.007698,"canchunup","Sapindaceae","Thouinia","paucidentata","Thopau","Thouinia paucidentata"
50070,-87.178167,20.743361,36,10.7,8.1,0.008992,"zapotillo","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
50070,-87.178167,20.743361,48,10.5,7.2,0.008659,"zapotillo","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
50070,-87.178167,20.743361,54,10.7,9.8,0.008992,"zapotillo","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
50070,-87.178167,20.743361,7,8.5,9.9,0.005675,"zapotillo","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
50070,-87.178167,20.743361,10,8.9,7.5,0.006221,"zapotillo","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
50070,-87.178167,20.743361,30,12.1,7.1,0.011499,"canchonup","Sapindaceae","Thouinia","paucidentata","Thopau","Thouinia paucidentata"
50533,-87.188083,20.653111,34,27.5,12.3,0.059396,"Jabin","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
50533,-87.188083,20.653111,35,8.9,7.9,0.006221,"Bob","Polygonaceae","Coccoloba","spicata","Cocspi","Coccoloba spicata"
50533,-87.188083,20.653111,38,10,9.5,0.007854,"Jabin","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
50296,-87.470889,20.726139,41,12,6.8,0.01131,"ZAPOTILLO","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
50296,-87.470889,20.726139,28,49.6,10.9,0.193221,"ZAPOTE","Sapotaceae","Manilkara","zapota","Manzap","Manilkara zapota"
50296,-87.470889,20.726139,29,11.8,10.5,0.010936,"TADZI","Nyctaginaceae","Neea","psychotrioides","Neepsy","Neea psychotrioides"
50296,-87.470889,20.726139,31,11.2,9.9,0.009852,"ZAPOTILLO","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
50296,-87.470889,20.726139,21,8.2,3.6,0.005281,"TZUL","Sapindaceae","Blomia","prisca","Blopri","Blomia prisca"
50296,-87.470889,20.726139,24,24.7,9.3,0.047916,"RAMON","Moraceae","Brosimum","alicastrum","Broali","Brosimum alicastrum"
50296,-87.470889,20.726139,27,10.1,8,0.008012,"ZAPOTE","Sapotaceae","Manilkara","zapota","Manzap","Manilkara zapota"
50296,-87.470889,20.726139,38,12,7.4,0.01131,"ZAPOTILLO","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
50296,-87.470889,20.726139,44,8.5,6.8,0.005675,"TADZI","Nyctaginaceae","Neea","psychotrioides","Neepsy","Neea psychotrioides"
50296,-87.470889,20.726139,20,9.6,8,0.007238,"ZAPOTILLO","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
50296,-87.470889,20.726139,17,8.9,10.5,0.006221,"TADZI","Nyctaginaceae","Neea","psychotrioides","Neepsy","Neea psychotrioides"
50296,-87.470889,20.726139,30,9.5,9.1,0.007088,"XUUL","Fabaceae","Lonchocarpus","guatemalensis","Longua","Lonchocarpus guatemalensis"
50296,-87.470889,20.726139,34,27.3,11.2,0.058535,"YAXNIC","Lamiaceae","Vitex","gaumeri","Vitgau","Vitex gaumeri"
50296,-87.470889,20.726139,37,12.3,11.2,0.011882,"ZAPOTILLO","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
50296,-87.470889,20.726139,22,29,8.8,0.066052,"RAMON","Moraceae","Brosimum","alicastrum","Broali","Brosimum alicastrum"
50296,-87.470889,20.726139,2,10,3.1,0.007854,"KITANCHE","Fabaceae","Caesalpinia","gaumeri","Caegau","Caesalpinia gaumeri"
50296,-87.470889,20.726139,36,19,10,0.028353,"RAMON","Moraceae","Brosimum","alicastrum","Broali","Brosimum alicastrum"
50296,-87.470889,20.726139,42,10.5,7.1,0.008659,"ZADZI","Nyctaginaceae","Neea","psychotrioides","Neepsy","Neea psychotrioides"
50523,-87.667556,20.699194,18,13.1,11.2,0.013478,"Tzalam","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
50523,-87.667556,20.699194,19,11.1,10.5,0.009677,"catzin","Fabaceae","Acacia","gaumeri","Acagau","Acacia gaumeri"
50523,-87.667556,20.699194,43,32.1,15.1,0.080928,"Tzalam","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
49603,-87.360056,20.85225,21,10.9,6.5,0.009331,"yaxnic","Lamiaceae","Vitex","gaumeri","Vitgau","Vitex gaumeri"
49831,-87.508944,20.820861,7,31.1,9.8,0.075965,"Sacpich","Fabaceae","Albizia","tomentosa","Albtom","Albizia tomentosa"
49831,-87.508944,20.820861,10,15.1,6.2,0.017908,"Cascat","Malvaceae","Luehea","speciosa","Luespe","Luehea speciosa"
49831,-87.508944,20.820861,1,26.5,6.4,0.055155,"Kitanche","Fabaceae","Caesalpinia","gaumeri","Caegau","Caesalpinia gaumeri"
49831,-87.508944,20.820861,18,14.1,9.6,0.015615,"Chaca","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
49831,-87.508944,20.820861,9,8,7.9,0.005027,"Kitanche","Nyctaginaceae","Neea","psychotrioides","Neepsy","Neea psychotrioides"
50060,-87.657833,20.789472,24,12,9.5,0.01131,"catzin","Fabaceae","Acacia","gaumeri","Acagau","Acacia gaumeri"
50060,-87.657833,20.789472,5,9.7,8.8,0.00739,"guayacte","Malpighiaceae","Malpighia","lundellii","Mallun","Malpighia lundellii"
50060,-87.657833,20.789472,26,16.5,6.9,0.021383,"ikiche","Erythroxylaceae","Erythroxylum","rotundifolium","Eryrot","Erythroxylum rotundifolium"
50070,-87.178167,20.743361,12,14.1,10.4,0.015615,"chaca","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
50070,-87.178167,20.743361,16,14.9,8.2,0.017437,"tzol","Sapindaceae","Blomia","prisca","Blopri","Blomia prisca"
50070,-87.178167,20.743361,29,12.9,11.2,0.01307,"sacchaca","Araliaceae","Dendropanax","arboreus","Denarb","Dendropanax arboreus"
50060,-87.657833,20.789472,7,10.9,6.1,0.009331,"ikiche","Erythroxylaceae","Erythroxylum","rotundifolium","Eryrot","Erythroxylum rotundifolium"
50060,-87.657833,20.789472,8,9.7,3.8,0.00739,"ikeche","Erythroxylaceae","Erythroxylum","rotundifolium","Eryrot","Erythroxylum rotundifolium"
50060,-87.657833,20.789472,23,16.4,6.5,0.021124,"bob","Polygonaceae","Coccoloba","spicata","Cocspi","Coccoloba spicata"
50060,-87.657833,20.789472,34,9.5,6.8,0.007088,"tadzi","Nyctaginaceae","Neea","psychotrioides","Neepsy","Neea psychotrioides"
50060,-87.657833,20.789472,8,9.2,7.3,0.006648,"chaca","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
50060,-87.657833,20.789472,10,12.1,4.1,0.011499,"ikiche","Erythroxylaceae","Erythroxylum","rotundifolium","Eryrot","Erythroxylum rotundifolium"
50060,-87.657833,20.789472,18,8.6,4.2,0.005809,"ikiche","Erythroxylaceae","Erythroxylum","rotundifolium","Eryrot","Erythroxylum rotundifolium"
50060,-87.657833,20.789472,2,16.1,7.2,0.020358,"ramon","Moraceae","Brosimum","alicastrum","Broali","Brosimum alicastrum"
50060,-87.657833,20.789472,25,20,4.5,0.031416,"sakiap","Fabaceae","Gliricidia","sepium","Glisep","Gliricidia sepium"
50060,-87.657833,20.789472,34,18.1,6.5,0.02573,"catzin","Fabaceae","Acacia","gaumeri","Acagau","Acacia gaumeri"
50523,-87.667556,20.699194,35,25.1,15.1,0.049481,"Tzalam","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
50523,-87.667556,20.699194,46,10.9,7.8,0.009331,"Tzalam","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
50523,-87.667556,20.699194,49,37.1,14.5,0.108103,"Yaxnic","Lamiaceae","Vitex","gaumeri","Vitgau","Vitex gaumeri"
50523,-87.667556,20.699194,51,11.3,7.1,0.010029,"Canchonup","Sapindaceae","Thouinia","paucidentata","Thopau","Thouinia paucidentata"
50523,-87.667556,20.699194,59,9.1,8.5,0.006504,"Canchonup","Sapindaceae","Thouinia","paucidentata","Thopau","Thouinia paucidentata"
50523,-87.667556,20.699194,15,11.6,9.7,0.010568,"Tatzi","Nyctaginaceae","Neea","psychotrioides","Neepsy","Neea psychotrioides"
50523,-87.667556,20.699194,31,13.1,8.7,0.013478,"Bob","Polygonaceae","Coccoloba","spicata","Cocspi","Coccoloba spicata"
50523,-87.667556,20.699194,47,21.1,9.8,0.034967,"Bob","Polygonaceae","Coccoloba","spicata","Cocspi","Coccoloba spicata"
50523,-87.667556,20.699194,55,11.9,9.7,0.011122,"Chaca","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
50523,-87.667556,20.699194,57,25.3,13.4,0.050273,"Tzalam","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
50523,-87.667556,20.699194,68,13.8,12.5,0.014957,"ikche","Erythroxylaceae","Erythroxylum","rotundifolium","Eryrot","Erythroxylum rotundifolium"
50070,-87.178167,20.743361,10,11.4,11.1,0.010207,"chechem","Anacardiaceae","Metopium","brownei","Metbro","Metopium brownei"
50070,-87.178167,20.743361,24,14,12.5,0.015394,"zapotillo","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
50070,-87.178167,20.743361,53,12,10.8,0.01131,"chaca","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
50070,-87.178167,20.743361,9,10.2,12.1,0.008171,"zapotilo","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
50070,-87.178167,20.743361,19,8.7,9.8,0.005945,"negrito","Simaroubaceae","Simarouba","amara","Simama","Simarouba amara"
50070,-87.178167,20.743361,24,12.9,8.5,0.01307,"tadzi","Nyctaginaceae","Neea","psychotrioides","Neepsy","Neea psychotrioides"
50070,-87.178167,20.743361,25,23.1,8.7,0.04191,"zapote","Sapotaceae","Manilkara","zapota","Manzap","Manilkara zapota"
50070,-87.178167,20.743361,3,20.2,11.3,0.032047,"volador","Salicaceae","Zuelania","guidonia","Zuegui","Zuelania guidonia"
50070,-87.178167,20.743361,7,8.5,7.8,0.005675,"pomolche","Euphorbiaceae","Jatropha","gaumeri","Jatgau","Jatropha gaumeri"
50070,-87.178167,20.743361,3,11.2,8.9,0.009852,"chaca","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
50070,-87.178167,20.743361,10,14,10.5,0.015394,"zapotillo","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
50070,-87.178167,20.743361,12,22.9,11.9,0.041187,"chaca","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
50070,-87.178167,20.743361,24,8.3,7.2,0.005411,"chaca","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
50070,-87.178167,20.743361,25,9.5,7.3,0.007088,"zapotillo","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
50070,-87.178167,20.743361,36,9.8,11.1,0.007543,"zapotillo","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
50070,-87.178167,20.743361,18,8.2,9.1,0.005281,"zapotillo","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
50070,-87.178167,20.743361,13,14.9,6.8,0.017437,"zapote","Sapotaceae","Manilkara","zapota","Manzap","Manilkara zapota"
50070,-87.178167,20.743361,35,12.5,8.5,0.012272,"zapotilo","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
50070,-87.178167,20.743361,38,8.3,4.1,0.005411,"zapotillo","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
50523,-87.667556,20.699194,61,34.4,17.5,0.092941,"Tzalam","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
50523,-87.667556,20.699194,1,18.5,9.5,0.02688,"Catalox","Fabaceae","Swartzia","cubensis","Swacub","Swartzia cubensis"
50523,-87.667556,20.699194,22,12.7,11.5,0.012668,"Bob","Polygonaceae","Coccoloba","spicata","Cocspi","Coccoloba spicata"
50523,-87.667556,20.699194,25,44.5,15.1,0.155529,"Tzalam","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
50523,-87.667556,20.699194,27,8.7,10.3,0.005945,"Yaxnic","Lamiaceae","Vitex","gaumeri","Vitgau","Vitex gaumeri"
50523,-87.667556,20.699194,37,9.2,8.1,0.006648,"Canchonup","Sapindaceae","Thouinia","paucidentata","Thopau","Thouinia paucidentata"
50523,-87.667556,20.699194,39,17.2,5.7,0.023235,"Jabin","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
50060,-87.657833,20.789472,16,19.5,9.4,0.029865,"ramon","Moraceae","Brosimum","alicastrum","Broali","Brosimum alicastrum"
50060,-87.657833,20.789472,25,8.7,6.5,0.005945,"ramon","Moraceae","Brosimum","alicastrum","Broali","Brosimum alicastrum"
50060,-87.657833,20.789472,18,23.7,9.9,0.044115,"ramon","Moraceae","Brosimum","alicastrum","Broali","Brosimum alicastrum"
50060,-87.657833,20.789472,29,12.7,5.8,0.012668,"canchunup","Sapindaceae","Thouinia","paucidentata","Thopau","Thouinia paucidentata"
49831,-87.508944,20.820861,2,17.5,10.5,0.024053,"Chaca","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
50296,-87.470889,20.726139,17,8.8,6.6,0.006082,"ZAPOTILLO","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
50296,-87.470889,20.726139,20,9.4,9,0.00694,"SILIL","Ebenaceae","Diospyros","tetrasperma","Diotet","Diospyros tetrasperma"
50296,-87.470889,20.726139,17,10.4,7.7,0.008495,"ZAPOTILLO","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
50533,-87.188083,20.653111,11,15.1,12.2,0.017908,"Chechem","Anacardiaceae","Metopium","brownei","Metbro","Metopium brownei"
50533,-87.188083,20.653111,24,15.6,11.2,0.019113,"Jabin","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
50533,-87.188083,20.653111,3,7.8,9.5,0.004778,"Copo","Moraceae","Ficus","cotinifolia","Ficcot","Ficus cotinifolia"
50533,-87.188083,20.653111,33,7.6,7.8,0.004536,"Bob","Polygonaceae","Coccoloba","spicata","Cocspi","Coccoloba spicata"
50533,-87.188083,20.653111,4,8.7,9.2,0.005945,"Laurel","Lauraceae","Nectandra","salicifolia","Necsal","Nectandra salicifolia"
50060,-87.657833,20.789472,31,10,7.5,0.007854,"TZITZILCHE","Polygonaceae","Gymnopodium","floribundum","Gymflo","Gymnopodium floribundum"
50060,-87.657833,20.789472,33,13.6,7.5,0.014527,"tzilzilche","Polygonaceae","Gymnopodium","floribundum","Gymflo","Gymnopodium floribundum"
50060,-87.657833,20.789472,11,9.1,5.2,0.006504,"ikiche","Erythroxylaceae","Erythroxylum","rotundifolium","Eryrot","Erythroxylum rotundifolium"
50060,-87.657833,20.789472,14,17.7,6.7,0.024606,"bob","Polygonaceae","Coccoloba","spicata","Cocspi","Coccoloba spicata"
50060,-87.657833,20.789472,28,8.1,4.1,0.005153,"yaxnic","Lamiaceae","Vitex","gaumeri","Vitgau","Vitex gaumeri"
50060,-87.657833,20.789472,30,7.9,6.5,0.004902,"catzin","Fabaceae","Acacia","gaumeri","Acagau","Acacia gaumeri"
50060,-87.657833,20.789472,36,8.2,4.8,0.005281,"ikiche","Erythroxylaceae","Erythroxylum","rotundifolium","Eryrot","Erythroxylum rotundifolium"
50523,-87.667556,20.699194,45,13.5,2.7,0.014314,"Jabin","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
50523,-87.667556,20.699194,49,21.1,11.7,0.034967,"Bob","Polygonaceae","Coccoloba","spicata","Cocspi","Coccoloba spicata"
50070,-87.178167,20.743361,14,12.1,10.6,0.011499,"zapotillo","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
50070,-87.178167,20.743361,19,8.6,7.1,0.005809,"pata de vaca","Fabaceae","Bauhinia","divaricata","Baudiv","Bauhinia divaricata"
50070,-87.178167,20.743361,27,18.3,10.5,0.026302,"ramon","Moraceae","Brosimum","alicastrum","Broali","Brosimum alicastrum"
50070,-87.178167,20.743361,33,8.8,8.9,0.006082,"zapotillo","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
50070,-87.178167,20.743361,37,8.2,7.5,0.005281,"zapotillo","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
50070,-87.178167,20.743361,37,10.3,8.5,0.008332,"zapotillo","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
50070,-87.178167,20.743361,38,8.9,9.1,0.006221,"ramon","Moraceae","Brosimum","alicastrum","Broali","Brosimum alicastrum"
50070,-87.178167,20.743361,20,9.7,10.7,0.00739,"canchunup","Sapindaceae","Thouinia","paucidentata","Thopau","Thouinia paucidentata"
50070,-87.178167,20.743361,40,8.5,11.5,0.005675,"zapotillo","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
49831,-87.508944,20.820861,10,16.8,9.1,0.022167,"Jobo","Anacardiaceae","Spondias","mombin","Spomom","Spondias mombin"
49831,-87.508944,20.820861,14,9.6,8.6,0.007238,"Catzin","Fabaceae","Acacia","gaumeri","Acagau","Acacia gaumeri"
49831,-87.508944,20.820861,16,11.5,7.2,0.010387,"Catzin","Fabaceae","Acacia","gaumeri","Acagau","Acacia gaumeri"
49831,-87.508944,20.820861,3,17.8,10.7,0.024885,"Jabin","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
49841,-87.029222,20.7745,16,11.3,11.5,0.010029,"TZALAM","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
